epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,500.01,1.47654,1.36114,1.75791,0.67803,0.76515,0.7224,0.49543,1.25915,1.33074,1.68293,0.0014588,0.0014588,0.0014588
43,511.667,1.41819,1.3712,1.69865,0.79094,0.74522,0.79374,0.5206,1.25279,1.16339,1.65661,0.0014456,0.0014456,0.0014456
44,523.369,1.41148,1.37514,1.69515,0.73033,0.79545,0.77881,0.51637,1.27098,1.21831,1.68003,0.0014324,0.0014324,0.0014324
45,534.887,1.42002,1.33172,1.68824,0.73211,0.64183,0.70492,0.46951,1.32669,1.34488,1.75958,0.0014192,0.0014192,0.0014192
46,546.367,1.38573,1.35054,1.68391,0.78327,0.74242,0.76886,0.48885,1.23194,1.18793,1.68083,0.001406,0.001406,0.001406
47,557.704,1.40802,1.33869,1.70331,0.81,0.74281,0.79276,0.53431,1.20736,1.1806,1.60521,0.0013928,0.0013928,0.0013928
48,569.134,1.3213,1.20072,1.59713,0.79487,0.76515,0.8104,0.56061,1.17149,1.11401,1.55282,0.0013796,0.0013796,0.0013796
49,581.001,1.35317,1.28465,1.65376,0.82103,0.66032,0.74117,0.47242,1.22243,1.43261,1.6901,0.0013664,0.0013664,0.0013664
50,592.508,1.40093,1.30267,1.68398,0.7602,0.75758,0.76785,0.48979,1.20646,1.23946,1.64823,0.0013532,0.0013532,0.0013532
51,603.963,1.36844,1.29059,1.6709,0.7417,0.76515,0.81695,0.56563,1.21415,1.11167,1.64554,0.00134,0.00134,0.00134
52,615.671,1.34607,1.27752,1.63807,0.76475,0.75758,0.76465,0.52115,1.15529,1.26082,1.5726,0.0013268,0.0013268,0.0013268
53,627.381,1.37189,1.33903,1.65738,0.77559,0.75,0.78776,0.54715,1.20774,1.13301,1.62958,0.0013136,0.0013136,0.0013136
54,639.141,1.30599,1.23783,1.58844,0.77711,0.76515,0.79617,0.55421,1.15077,1.17963,1.53556,0.0013004,0.0013004,0.0013004
55,650.494,1.30597,1.25606,1.61165,0.71133,0.72805,0.75247,0.50438,1.17209,1.2551,1.61868,0.0012872,0.0012872,0.0012872
56,662.002,1.35323,1.22947,1.61906,0.78264,0.79108,0.7969,0.53766,1.17314,1.14645,1.55614,0.001274,0.001274,0.001274
57,673.655,1.29811,1.21266,1.59377,0.81016,0.73485,0.83036,0.57794,1.07336,1.04626,1.52567,0.0012608,0.0012608,0.0012608
58,685.086,1.32541,1.23838,1.62457,0.80522,0.78296,0.85225,0.62497,1.04496,0.98128,1.46342,0.0012476,0.0012476,0.0012476
59,696.454,1.31771,1.20228,1.59514,0.72066,0.78177,0.79561,0.55914,1.14514,1.22048,1.54833,0.0012344,0.0012344,0.0012344
60,707.926,1.27017,1.15837,1.56061,0.74601,0.81818,0.84656,0.58095,1.11614,1.02565,1.49977,0.0012212,0.0012212,0.0012212
61,719.358,1.28463,1.14858,1.56763,0.81626,0.80303,0.85304,0.57851,1.1781,1.03925,1.54872,0.001208,0.001208,0.001208
62,730.691,1.2878,1.18707,1.58039,0.82764,0.76395,0.84064,0.58091,1.07222,1.02533,1.46488,0.0011948,0.0011948,0.0011948
63,742.518,1.25986,1.16393,1.54894,0.82094,0.79545,0.84323,0.59276,1.07445,0.98743,1.4863,0.0011816,0.0011816,0.0011816
64,754.177,1.25732,1.15182,1.5401,0.85268,0.74541,0.84893,0.59243,1.11119,0.99034,1.46344,0.0011684,0.0011684,0.0011684
65,765.569,1.26351,1.14575,1.54258,0.82257,0.73485,0.83654,0.59526,1.08121,1.00896,1.45357,0.0011552,0.0011552,0.0011552
66,777.135,1.23198,1.09183,1.53176,0.80506,0.72727,0.81936,0.57702,1.08133,1.0737,1.46059,0.001142,0.001142,0.001142
67,788.904,1.26446,1.1196,1.55123,0.76802,0.77273,0.82207,0.58545,1.06689,1.03958,1.45318,0.0011288,0.0011288,0.0011288
68,800.817,1.28303,1.11972,1.57217,0.86585,0.79545,0.87331,0.60015,1.13488,0.94123,1.5415,0.0011156,0.0011156,0.0011156
69,812.253,1.27012,1.11597,1.55946,0.83949,0.7803,0.83836,0.58048,1.12926,0.99337,1.49587,0.0011024,0.0011024,0.0011024
70,823.932,1.21382,1.11477,1.50862,0.82183,0.76876,0.85307,0.59219,1.1265,0.95485,1.46987,0.0010892,0.0010892,0.0010892
71,835.41,1.26757,1.13892,1.5499,0.85956,0.75758,0.84224,0.58492,1.07749,1.01194,1.48496,0.001076,0.001076,0.001076
72,846.916,1.24712,1.11,1.52573,0.80492,0.78146,0.86647,0.62393,1.08565,0.94439,1.49053,0.0010628,0.0010628,0.0010628
73,858.762,1.2802,1.14641,1.55257,0.81983,0.80303,0.88215,0.63133,1.12,0.94768,1.47714,0.0010496,0.0010496,0.0010496
74,870.18,1.22397,1.14054,1.52127,0.79787,0.80744,0.88308,0.66419,0.9877,0.89692,1.41823,0.0010364,0.0010364,0.0010364
75,881.745,1.17165,1.05402,1.48508,0.8008,0.7803,0.82923,0.59412,1.03834,0.94506,1.41916,0.0010232,0.0010232,0.0010232
