epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,238.536,1.71516,1.79459,2.09295,0.7164,0.59327,0.6724,0.39379,1.55048,1.82397,2.1395,0.001736,0.001736,0.001736
22,249.664,1.71497,1.76673,2.07246,0.70603,0.60606,0.6506,0.34329,1.54565,1.7621,2.17092,0.0017228,0.0017228,0.0017228
23,260.67,1.69674,1.72488,2.07239,0.70741,0.52273,0.63863,0.35914,1.6371,1.83251,2.18943,0.0017096,0.0017096,0.0017096
24,272.222,1.66243,1.66649,1.99168,0.66513,0.58333,0.62176,0.34173,1.57853,1.82807,2.15773,0.0016964,0.0016964,0.0016964
25,283.722,1.63764,1.66862,1.97373,0.79824,0.62945,0.71423,0.42213,1.53043,1.59948,2.13885,0.0016832,0.0016832,0.0016832
26,295.034,1.63004,1.64814,1.9962,0.75091,0.52531,0.60063,0.29082,1.7887,2.34613,2.36106,0.00167,0.00167,0.00167
27,306.276,1.68274,1.71229,2.01662,0.83583,0.61715,0.74111,0.43193,1.50214,1.55143,2.07305,0.0016568,0.0016568,0.0016568
28,317.45,1.6421,1.60448,1.9716,0.71106,0.65252,0.72612,0.40534,1.49745,1.61946,2.0612,0.0016436,0.0016436,0.0016436
29,328.643,1.61615,1.59594,1.98053,0.6905,0.70455,0.71987,0.43193,1.48183,1.50606,2.02442,0.0016304,0.0016304,0.0016304
30,339.751,1.62094,1.58626,1.98588,0.70664,0.58395,0.64246,0.31572,1.637,1.74634,2.17858,0.0016172,0.0016172,0.0016172
31,351.202,1.59403,1.61302,1.94849,0.69451,0.74242,0.7228,0.42836,1.50049,1.46737,2.07892,0.001604,0.001604,0.001604
32,362.525,1.57531,1.56277,1.95419,0.80502,0.67424,0.76359,0.45711,1.43636,1.36774,1.96947,0.0015908,0.0015908,0.0015908
33,373.94,1.56706,1.55979,1.9261,0.76775,0.68939,0.72475,0.44232,1.45411,1.43263,2.01323,0.0015776,0.0015776,0.0015776
34,385.2,1.51281,1.48794,1.88243,0.72495,0.67889,0.74371,0.44257,1.41442,1.61691,1.97046,0.0015644,0.0015644,0.0015644
35,396.506,1.48439,1.4473,1.84352,0.75929,0.69304,0.75845,0.44335,1.42621,1.52704,2.01639,0.0015512,0.0015512,0.0015512
36,407.599,1.52188,1.51341,1.88489,0.74667,0.75,0.80669,0.48837,1.38733,1.26886,1.9656,0.001538,0.001538,0.001538
37,419.21,1.50653,1.43696,1.91349,0.64961,0.68182,0.67752,0.44191,1.32833,1.44772,1.93811,0.0015248,0.0015248,0.0015248
38,430.85,1.47607,1.43966,1.84836,0.69703,0.73205,0.76342,0.47675,1.30024,1.34124,1.85318,0.0015116,0.0015116,0.0015116
39,442.007,1.45895,1.41674,1.81832,0.70708,0.7197,0.74029,0.48544,1.31374,1.33275,1.88746,0.0014984,0.0014984,0.0014984
40,453.369,1.48339,1.37475,1.84884,0.7092,0.73905,0.77951,0.48579,1.36301,1.24295,1.89615,0.0014852,0.0014852,0.0014852
41,464.725,1.46208,1.36836,1.81054,0.7553,0.77167,0.77343,0.49418,1.35791,1.23528,1.89028,0.001472,0.001472,0.001472
42,476.039,1.46587,1.33733,1.7999,0.7858,0.67424,0.74545,0.47128,1.35424,1.28699,1.898,0.0014588,0.0014588,0.0014588
43,487.61,1.43362,1.36451,1.79249,0.83739,0.71212,0.83303,0.53633,1.26087,1.16615,1.78684,0.0014456,0.0014456,0.0014456
44,499.251,1.43383,1.34425,1.79366,0.70361,0.78788,0.81115,0.53546,1.32374,1.2158,1.83392,0.0014324,0.0014324,0.0014324
45,510.42,1.41141,1.32117,1.73842,0.7784,0.66529,0.7737,0.51675,1.24898,1.22308,1.80185,0.0014192,0.0014192,0.0014192
46,521.619,1.41993,1.28889,1.76435,0.75754,0.75758,0.76349,0.48126,1.30466,1.22967,1.84745,0.001406,0.001406,0.001406
47,532.863,1.4035,1.31737,1.76921,0.79397,0.73485,0.81649,0.52816,1.27018,1.15227,1.79796,0.0013928,0.0013928,0.0013928
48,544.197,1.33573,1.23201,1.68761,0.77552,0.75758,0.80952,0.55368,1.21404,1.11319,1.73134,0.0013796,0.0013796,0.0013796
49,555.661,1.36902,1.28707,1.72008,0.76079,0.7197,0.80981,0.54069,1.21704,1.1855,1.74232,0.0013664,0.0013664,0.0013664
50,567.376,1.41214,1.2666,1.75037,0.78846,0.76515,0.79885,0.5114,1.26423,1.18479,1.8113,0.0013532,0.0013532,0.0013532
51,578.787,1.3468,1.23674,1.7204,0.78999,0.75,0.84856,0.56653,1.21611,1.10258,1.74712,0.00134,0.00134,0.00134
52,590.397,1.35307,1.21736,1.71853,0.71831,0.67616,0.71817,0.45141,1.32431,1.25711,1.87239,0.0013268,0.0013268,0.0013268
53,601.719,1.36585,1.28811,1.70803,0.75759,0.68663,0.77923,0.51735,1.17378,1.29499,1.72487,0.0013136,0.0013136,0.0013136
54,613.022,1.3164,1.2212,1.67792,0.74849,0.7197,0.8118,0.55586,1.15846,1.18291,1.70271,0.0013004,0.0013004,0.0013004
55,624.104,1.31542,1.19439,1.68208,0.67907,0.80149,0.8098,0.55839,1.14094,1.15725,1.70035,0.0012872,0.0012872,0.0012872
56,635.533,1.37183,1.22189,1.71247,0.7285,0.77273,0.78197,0.53589,1.16172,1.15798,1.67846,0.001274,0.001274,0.001274
57,647.197,1.301,1.19728,1.6713,0.72695,0.83333,0.841,0.57796,1.1489,1.01959,1.6637,0.0012608,0.0012608,0.0012608
58,658.621,1.35547,1.21349,1.699,0.80234,0.79953,0.84701,0.5823,1.20153,1.0821,1.68012,0.0012476,0.0012476,0.0012476
59,669.965,1.32871,1.17576,1.65053,0.76361,0.77273,0.82138,0.53078,1.27174,1.15801,1.79531,0.0012344,0.0012344,0.0012344
60,681.282,1.30027,1.12812,1.64755,0.85218,0.74242,0.8735,0.58054,1.17532,1.01808,1.66008,0.0012212,0.0012212,0.0012212
61,692.456,1.24608,1.08317,1.60745,0.79349,0.7803,0.8424,0.56613,1.15362,0.97872,1.67597,0.001208,0.001208,0.001208
62,703.815,1.27375,1.14159,1.61288,0.74053,0.84325,0.86117,0.57357,1.14182,0.99605,1.66474,0.0011948,0.0011948,0.0011948
63,715.351,1.25159,1.1127,1.6106,0.82683,0.7803,0.87843,0.62089,1.15868,0.96602,1.65315,0.0011816,0.0011816,0.0011816
64,726.733,1.23674,1.10713,1.59348,0.79409,0.81061,0.86613,0.60012,1.14486,0.9556,1.61609,0.0011684,0.0011684,0.0011684
65,737.944,1.26282,1.12142,1.61071,0.82306,0.78788,0.87594,0.61691,1.12461,0.94088,1.61512,0.0011552,0.0011552,0.0011552
66,749.781,1.23068,1.08287,1.58514,0.74277,0.80938,0.82226,0.56787,1.10432,1.07302,1.59601,0.001142,0.001142,0.001142
67,761.256,1.24533,1.04616,1.59803,0.82325,0.80303,0.87298,0.64033,1.05726,0.889,1.59303,0.0011288,0.0011288,0.0011288
68,773.357,1.2225,1.0858,1.60132,0.76977,0.86364,0.85751,0.60907,1.10327,0.9598,1.62103,0.0011156,0.0011156,0.0011156
69,784.993,1.23849,1.05613,1.5966,0.84936,0.76889,0.87002,0.58245,1.19123,0.95738,1.67285,0.0011024,0.0011024,0.0011024
70,796.362,1.20531,1.076,1.56218,0.83647,0.81818,0.90014,0.62758,1.05451,0.92122,1.54119,0.0010892,0.0010892,0.0010892
71,807.682,1.24726,1.08519,1.62107,0.75078,0.89394,0.86994,0.61703,1.05925,0.9515,1.60859,0.001076,0.001076,0.001076
72,819.133,1.21263,1.05566,1.57815,0.86515,0.78788,0.89977,0.65173,1.03499,0.88416,1.53467,0.0010628,0.0010628,0.0010628
73,830.93,1.25421,1.06029,1.58606,0.85271,0.76515,0.88798,0.63729,1.08178,0.90319,1.57636,0.0010496,0.0010496,0.0010496
74,842.215,1.22608,1.06417,1.59244,0.80004,0.84867,0.89063,0.64884,1.05202,0.88508,1.56391,0.0010364,0.0010364,0.0010364
75,853.592,1.21487,1.03941,1.58334,0.81622,0.87483,0.92753,0.65883,1.09531,0.85066,1.58737,0.0010232,0.0010232,0.0010232
76,865.583,1.19091,0.99293,1.5692,0.81837,0.85606,0.90257,0.65364,1.0829,0.93095,1.60121,0.00101,0.00101,0.00101
77,876.846,1.13794,0.968,1.50313,0.81905,0.83333,0.8933,0.652,1.03805,0.88657,1.54185,0.0009968,0.0009968,0.0009968
78,888.151,1.21536,0.98994,1.57306,0.81906,0.76515,0.8748,0.62202,1.098,0.90122,1.58429,0.0009836,0.0009836,0.0009836
79,899.254,1.16374,0.9839,1.53747,0.78972,0.79662,0.87308,0.63728,1.02506,0.93518,1.51645,0.0009704,0.0009704,0.0009704
80,910.546,1.17423,0.97714,1.52575,0.82135,0.85606,0.90003,0.64552,1.05125,0.83589,1.51343,0.0009572,0.0009572,0.0009572
81,921.822,1.17495,1.01123,1.53112,0.7906,0.86364,0.91392,0.66524,1.08223,0.82823,1.56515,0.000944,0.000944,0.000944
82,933.304,1.14392,0.9925,1.53408,0.79951,0.88636,0.90934,0.66633,1.02615,0.84723,1.52768,0.0009308,0.0009308,0.0009308
83,944.398,1.15128,0.96726,1.51531,0.82936,0.84091,0.90962,0.66165,0.99598,0.7962,1.47112,0.0009176,0.0009176,0.0009176
84,955.962,1.14812,0.96393,1.52362,0.79272,0.84091,0.91386,0.67886,0.9678,0.83139,1.47833,0.0009044,0.0009044,0.0009044
85,967.136,1.15932,0.97944,1.5139,0.79315,0.91667,0.90802,0.66471,1.01979,0.81275,1.494,0.0008912,0.0008912,0.0008912
86,978.487,1.13372,0.93309,1.49533,0.83297,0.87879,0.92155,0.6944,0.95761,0.78823,1.46839,0.000878,0.000878,0.000878
87,990.277,1.12422,0.90311,1.49067,0.85591,0.80303,0.90689,0.65714,1.03436,0.78165,1.52081,0.0008648,0.0008648,0.0008648
88,1001.63,1.13945,0.95049,1.50683,0.88497,0.88636,0.94686,0.7133,0.93864,0.7225,1.44845,0.0008516,0.0008516,0.0008516
89,1013.1,1.13858,0.90965,1.51764,0.89921,0.84091,0.94363,0.69647,0.98597,0.7679,1.48861,0.0008384,0.0008384,0.0008384
90,1024.39,1.11959,0.91449,1.50409,0.89092,0.80443,0.92787,0.67674,0.99555,0.81412,1.45192,0.0008252,0.0008252,0.0008252
91,1035.64,1.11397,0.92504,1.46611,0.87134,0.83333,0.9256,0.70047,0.96715,0.74202,1.45585,0.000812,0.000812,0.000812
92,1047.28,1.11364,0.92747,1.49318,0.86467,0.84848,0.9288,0.69266,1.01303,0.77198,1.51596,0.0007988,0.0007988,0.0007988
93,1058.91,1.09819,0.90818,1.46649,0.78661,0.86364,0.90734,0.67504,0.96979,0.80667,1.47031,0.0007856,0.0007856,0.0007856
94,1070.49,1.08878,0.85987,1.45853,0.86957,0.85862,0.92991,0.69091,1.01532,0.75189,1.50487,0.0007724,0.0007724,0.0007724
95,1081.99,1.09763,0.86734,1.45055,0.8786,0.84091,0.92698,0.69611,0.97927,0.74236,1.45505,0.0007592,0.0007592,0.0007592
96,1093.32,1.12885,0.89805,1.49412,0.85372,0.83333,0.90975,0.68922,0.9289,0.79225,1.4414,0.000746,0.000746,0.000746
97,1104.51,1.06537,0.90245,1.45384,0.85898,0.92424,0.95197,0.72857,0.91251,0.6937,1.42377,0.0007328,0.0007328,0.0007328
98,1116.19,1.07868,0.88281,1.46061,0.84571,0.87205,0.92454,0.69394,0.96149,0.77095,1.46654,0.0007196,0.0007196,0.0007196
99,1127.3,1.06282,0.84474,1.42676,0.83497,0.93182,0.92948,0.71256,0.91391,0.74002,1.39135,0.0007064,0.0007064,0.0007064
100,1138.91,1.06908,0.85995,1.45026,0.90085,0.90909,0.94681,0.70885,0.95722,0.69998,1.44834,0.0006932,0.0006932,0.0006932
101,1150.11,1.09586,0.87412,1.47815,0.85573,0.89874,0.94006,0.69943,0.98427,0.76811,1.44133,0.00068,0.00068,0.00068
102,1161.77,1.07819,0.84621,1.46927,0.78975,0.91059,0.91647,0.72068,0.89853,0.72999,1.39248,0.0006668,0.0006668,0.0006668
103,1173.12,1.03789,0.85163,1.4319,0.84758,0.88636,0.92623,0.69306,0.92214,0.70079,1.42079,0.0006536,0.0006536,0.0006536
104,1185.05,1.06435,0.84207,1.41756,0.91231,0.85606,0.94929,0.72939,0.91965,0.69212,1.40481,0.0006404,0.0006404,0.0006404
105,1196.49,1.05175,0.83231,1.43231,0.86527,0.87879,0.95195,0.7342,0.89219,0.67087,1.3709,0.0006272,0.0006272,0.0006272
106,1207.82,1.03115,0.81263,1.40236,0.8294,0.9208,0.92709,0.7147,0.91862,0.70485,1.42144,0.000614,0.000614,0.000614
107,1219.31,1.04695,0.81474,1.42246,0.83794,0.94012,0.9391,0.71825,0.93227,0.69507,1.40578,0.0006008,0.0006008,0.0006008
108,1230.77,1.02975,0.80509,1.38811,0.91845,0.82576,0.93519,0.72867,0.88449,0.70483,1.38229,0.0005876,0.0005876,0.0005876
109,1242.08,1.04687,0.81311,1.42758,0.88972,0.92424,0.95082,0.73786,0.92748,0.70092,1.39226,0.0005744,0.0005744,0.0005744
110,1253.81,0.9987,0.79039,1.39385,0.92624,0.87879,0.95962,0.76107,0.87442,0.65162,1.37369,0.0005612,0.0005612,0.0005612
111,1264.74,1.0188,0.80581,1.38803,0.85948,0.87121,0.93258,0.72238,0.88862,0.69852,1.37312,0.000548,0.000548,0.000548
112,1276.09,1.00973,0.81606,1.38295,0.899,0.89394,0.95885,0.75203,0.83852,0.63151,1.32634,0.0005348,0.0005348,0.0005348
113,1287.33,1.00763,0.79034,1.38834,0.88227,0.85161,0.9398,0.7279,0.85813,0.67043,1.37857,0.0005216,0.0005216,0.0005216
114,1298.84,0.99679,0.7772,1.38465,0.87443,0.88636,0.94614,0.75587,0.83551,0.6487,1.34784,0.0005084,0.0005084,0.0005084
115,1310.36,1.0102,0.78899,1.39764,0.89999,0.91667,0.94368,0.73415,0.88534,0.66255,1.37268,0.0004952,0.0004952,0.0004952
116,1321.9,0.98487,0.74898,1.37396,0.84376,0.94101,0.95005,0.75263,0.84895,0.63858,1.33599,0.000482,0.000482,0.000482
117,1333.31,0.99312,0.75421,1.35817,0.83445,0.95455,0.94972,0.75367,0.86022,0.62392,1.34367,0.0004688,0.0004688,0.0004688
118,1344.65,0.99591,0.76537,1.38328,0.85211,0.93182,0.94703,0.75413,0.837,0.62928,1.34193,0.0004556,0.0004556,0.0004556
119,1355.98,0.98521,0.76136,1.37449,0.83736,0.89709,0.9457,0.7484,0.81751,0.66474,1.32477,0.0004424,0.0004424,0.0004424
120,1367.22,0.98478,0.76532,1.37475,0.911,0.90152,0.96117,0.74281,0.83798,0.61255,1.35332,0.0004292,0.0004292,0.0004292
121,1379.16,0.99018,0.75254,1.35641,0.90924,0.91069,0.95891,0.75248,0.85275,0.61625,1.35491,0.000416,0.000416,0.000416
122,1391.02,0.9759,0.76859,1.34899,0.89125,0.93939,0.96574,0.76071,0.81801,0.59887,1.33076,0.0004028,0.0004028,0.0004028
123,1402.75,0.98252,0.75935,1.38455,0.90748,0.96597,0.97559,0.77791,0.83557,0.57707,1.32227,0.0003896,0.0003896,0.0003896
124,1414.69,0.97124,0.72472,1.35942,0.88511,0.93182,0.96421,0.77271,0.83383,0.59389,1.34097,0.0003764,0.0003764,0.0003764
125,1426.01,0.98454,0.76178,1.36281,0.91354,0.96051,0.97079,0.78294,0.82055,0.60755,1.32803,0.0003632,0.0003632,0.0003632
126,1437.81,0.93729,0.72898,1.32002,0.92028,0.87121,0.95606,0.76121,0.81341,0.64562,1.33622,0.00035,0.00035,0.00035
127,1449.6,0.93884,0.71395,1.33026,0.92723,0.90909,0.96115,0.76601,0.81086,0.5927,1.29654,0.0003368,0.0003368,0.0003368
128,1461.93,0.96714,0.71545,1.33749,0.91641,0.89394,0.95841,0.76082,0.79969,0.61193,1.31082,0.0003236,0.0003236,0.0003236
129,1473.5,0.95806,0.72896,1.33606,0.8983,0.93681,0.96856,0.77553,0.81058,0.5852,1.30742,0.0003104,0.0003104,0.0003104
130,1485.04,0.94914,0.72926,1.36246,0.88499,0.93275,0.95808,0.76865,0.81269,0.59887,1.31683,0.0002972,0.0002972,0.0002972
131,1496.48,0.90103,0.68752,1.29202,0.88302,0.90909,0.96466,0.77937,0.78198,0.58483,1.30525,0.000284,0.000284,0.000284
132,1508.08,0.90133,0.70637,1.31768,0.91081,0.92836,0.96272,0.77112,0.80811,0.57735,1.31646,0.0002708,0.0002708,0.0002708
133,1519.52,0.95056,0.71543,1.34503,0.8651,0.92306,0.94826,0.75894,0.82778,0.62744,1.34858,0.0002576,0.0002576,0.0002576
134,1530.75,0.95452,0.71989,1.34034,0.9173,0.92437,0.96956,0.76995,0.81714,0.59744,1.31574,0.0002444,0.0002444,0.0002444
135,1542.03,0.90231,0.68952,1.30216,0.85096,0.96212,0.95257,0.76365,0.78036,0.59821,1.2935,0.0002312,0.0002312,0.0002312
136,1553.32,0.9151,0.70722,1.29838,0.8902,0.94697,0.96001,0.76598,0.79476,0.59034,1.30172,0.000218,0.000218,0.000218
137,1564.75,0.90486,0.73238,1.31605,0.89773,0.93101,0.96456,0.7787,0.7939,0.58181,1.31483,0.0002048,0.0002048,0.0002048
138,1576.26,0.8868,0.65183,1.29017,0.92898,0.8919,0.96426,0.77318,0.81438,0.58678,1.3357,0.0001916,0.0001916,0.0001916
139,1588.04,0.87812,0.67893,1.2905,0.9252,0.92424,0.9734,0.78499,0.78338,0.56063,1.30706,0.0001784,0.0001784,0.0001784
140,1599.92,0.89437,0.68585,1.29413,0.92624,0.91667,0.95977,0.77709,0.79467,0.57713,1.32282,0.0001652,0.0001652,0.0001652
141,1614.19,0.77091,0.5543,1.21226,0.9379,0.93182,0.96706,0.77808,0.76932,0.5663,1.28481,0.000152,0.000152,0.000152
142,1625.46,0.77438,0.55999,1.23588,0.91989,0.92424,0.96763,0.78486,0.76037,0.55135,1.28702,0.0001388,0.0001388,0.0001388
143,1637.16,0.76757,0.5484,1.22015,0.89301,0.94845,0.96474,0.78761,0.76448,0.55499,1.29623,0.0001256,0.0001256,0.0001256
144,1648.77,0.77459,0.56863,1.23872,0.934,0.96481,0.97439,0.79332,0.76164,0.53678,1.28619,0.0001124,0.0001124,0.0001124
145,1660.44,0.75681,0.52806,1.21584,0.94336,0.92424,0.96495,0.78398,0.76286,0.57064,1.29046,9.92e-05,9.92e-05,9.92e-05
146,1672.48,0.75291,0.52674,1.21747,0.93774,0.91287,0.96956,0.79174,0.75495,0.55126,1.27996,8.6e-05,8.6e-05,8.6e-05
147,1683.64,0.76267,0.53532,1.23223,0.93128,0.924,0.96845,0.80354,0.73986,0.54392,1.2725,7.28e-05,7.28e-05,7.28e-05
148,1694.9,0.75109,0.51781,1.21032,0.89824,0.9697,0.96891,0.79981,0.74134,0.53829,1.26893,5.96e-05,5.96e-05,5.96e-05
149,1706.47,0.73494,0.51264,1.20341,0.90595,0.94697,0.96597,0.79676,0.73771,0.54862,1.26707,4.64e-05,4.64e-05,4.64e-05
150,1718.31,0.72868,0.49404,1.18223,0.92776,0.93182,0.96637,0.80282,0.73476,0.53677,1.26393,3.32e-05,3.32e-05,3.32e-05
