epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,261.428,3.35154,3.80179,3.89981,0.4718,0.41667,0.40928,0.20387,3.147,4.44551,4.19248,0.0017096,0.0017096,0.0017096
24,272.477,3.22014,3.69435,3.77622,0.51217,0.41361,0.4691,0.25571,3.03621,3.81045,3.97986,0.0016964,0.0016964,0.0016964
25,283.624,3.18936,3.57616,3.73484,0.46319,0.56818,0.49962,0.28458,2.93795,3.4916,3.87837,0.0016832,0.0016832,0.0016832
26,294.886,3.12706,3.46118,3.73066,0.59281,0.52273,0.56737,0.33732,2.87991,3.31915,3.84444,0.00167,0.00167,0.00167
27,306.061,3.27148,3.6087,3.77907,0.55489,0.54545,0.4983,0.28867,2.88093,3.2687,3.78817,0.0016568,0.0016568,0.0016568
28,317.497,3.11953,3.42807,3.66518,0.64736,0.52848,0.57756,0.34159,2.79563,2.90751,3.61538,0.0016436,0.0016436,0.0016436
29,328.725,3.11179,3.40418,3.69354,0.54612,0.58333,0.58171,0.35011,2.76317,3.11456,3.73284,0.0016304,0.0016304,0.0016304
30,339.902,3.1288,3.51202,3.70563,0.47933,0.44697,0.48668,0.31497,2.74681,3.37441,3.76781,0.0016172,0.0016172,0.0016172
31,351.446,3.12946,3.6035,3.68141,0.4847,0.56818,0.51295,0.29784,2.93578,4.05569,3.89896,0.001604,0.001604,0.001604
32,362.667,3.08099,3.45126,3.65927,0.68469,0.52273,0.60327,0.37956,2.80743,3.0382,3.605,0.0015908,0.0015908,0.0015908
33,374.037,3.11179,3.2765,3.64766,0.59854,0.56061,0.58285,0.36397,2.79435,2.95766,3.71902,0.0015776,0.0015776,0.0015776
34,385.387,2.97223,3.24458,3.59169,0.57769,0.58333,0.59224,0.38655,2.70004,2.87752,3.60016,0.0015644,0.0015644,0.0015644
35,396.82,2.92758,3.1661,3.51368,0.53901,0.62879,0.58885,0.37122,2.74138,3.00137,3.65382,0.0015512,0.0015512,0.0015512
36,408.061,2.98579,3.1827,3.5634,0.5186,0.62026,0.57896,0.34792,2.68437,2.72094,3.51453,0.001538,0.001538,0.001538
37,419.454,2.92186,3.07856,3.55938,0.54768,0.65909,0.62593,0.41297,2.5517,2.82926,3.43481,0.0015248,0.0015248,0.0015248
38,431.153,2.94438,3.04712,3.50617,0.54488,0.59091,0.56426,0.34162,2.70938,2.93638,3.53096,0.0015116,0.0015116,0.0015116
39,442.436,2.88752,3.06294,3.48806,0.64343,0.68939,0.64903,0.41835,2.5018,2.52637,3.36975,0.0014984,0.0014984,0.0014984
40,453.692,2.88946,2.97079,3.46573,0.63954,0.59141,0.63294,0.40462,2.57968,2.49039,3.48309,0.0014852,0.0014852,0.0014852
41,464.787,2.79014,2.88092,3.39384,0.5425,0.7197,0.65867,0.42389,2.49373,2.5163,3.42109,0.001472,0.001472,0.001472
42,475.949,2.90386,2.85348,3.47532,0.61113,0.68182,0.67633,0.43412,2.52621,2.61534,3.4026,0.0014588,0.0014588,0.0014588
43,487.317,2.77962,2.85228,3.37692,0.57697,0.68939,0.66079,0.45021,2.36584,2.32093,3.26698,0.0014456,0.0014456,0.0014456
44,498.809,2.82824,2.87416,3.38874,0.68608,0.58333,0.66635,0.403,2.64726,2.33353,3.48254,0.0014324,0.0014324,0.0014324
45,509.923,2.81365,2.8101,3.36639,0.6602,0.53788,0.64042,0.40596,2.46993,2.56208,3.37417,0.0014192,0.0014192,0.0014192
46,521.011,2.75362,2.82776,3.34718,0.61919,0.68939,0.6396,0.4064,2.49492,2.42899,3.38815,0.001406,0.001406,0.001406
47,532.043,2.76872,2.84468,3.4165,0.70895,0.60898,0.69812,0.4452,2.34162,2.50411,3.26775,0.0013928,0.0013928,0.0013928
48,543.51,2.56979,2.51754,3.16702,0.65219,0.63636,0.69223,0.46025,2.39459,2.2007,3.26385,0.0013796,0.0013796,0.0013796
49,554.844,2.70212,2.69703,3.30058,0.59157,0.68939,0.67593,0.45619,2.31632,2.37919,3.28654,0.0013664,0.0013664,0.0013664
50,566.158,2.72119,2.74648,3.30092,0.65328,0.65661,0.69639,0.44004,2.33276,2.40121,3.28517,0.0013532,0.0013532,0.0013532
51,577.35,2.67647,2.66749,3.27899,0.73507,0.68182,0.76474,0.50933,2.34396,2.04688,3.20426,0.00134,0.00134,0.00134
52,588.787,2.69373,2.63798,3.27202,0.64736,0.69537,0.70145,0.45537,2.48266,2.23325,3.33791,0.0013268,0.0013268,0.0013268
53,600.574,2.67352,2.65807,3.24666,0.64304,0.65909,0.72765,0.47413,2.37249,2.18904,3.29826,0.0013136,0.0013136,0.0013136
54,611.818,2.64265,2.54982,3.21428,0.66517,0.65152,0.69711,0.46561,2.30078,2.26263,3.19109,0.0013004,0.0013004,0.0013004
55,623.231,2.57323,2.58883,3.20757,0.67471,0.67569,0.68549,0.43415,2.37226,2.32986,3.30078,0.0012872,0.0012872,0.0012872
56,634.432,2.65491,2.63343,3.23498,0.63435,0.73601,0.72092,0.49087,2.31784,2.17977,3.14843,0.001274,0.001274,0.001274
57,646.042,2.55565,2.57838,3.17659,0.70006,0.7073,0.75489,0.49098,2.45031,2.14845,3.28842,0.0012608,0.0012608,0.0012608
58,657.34,2.71667,2.6206,3.28918,0.74276,0.62879,0.76512,0.5356,2.18769,1.95433,3.097,0.0012476,0.0012476,0.0012476
59,668.627,2.63648,2.53959,3.22127,0.64823,0.68182,0.67666,0.45333,2.37277,2.17386,3.19056,0.0012344,0.0012344,0.0012344
60,679.856,2.55208,2.42427,3.14306,0.70907,0.74242,0.77058,0.53224,2.25759,1.96229,3.1356,0.0012212,0.0012212,0.0012212
61,691.131,2.51303,2.37433,3.13505,0.77555,0.65444,0.76342,0.52541,2.16319,2.20519,3.02701,0.001208,0.001208,0.001208
62,702.475,2.50546,2.45684,3.11825,0.66881,0.73485,0.76827,0.5563,2.06895,1.9176,3.0057,0.0011948,0.0011948,0.0011948
63,713.941,2.45948,2.36628,3.07853,0.74685,0.65909,0.75664,0.53043,2.24799,1.82585,3.10497,0.0011816,0.0011816,0.0011816
64,725.189,2.4195,2.38848,3.04817,0.70735,0.75758,0.76428,0.52586,2.24874,1.96227,3.05725,0.0011684,0.0011684,0.0011684
65,736.423,2.49604,2.35544,3.10328,0.71942,0.81584,0.79304,0.55466,2.20827,1.83526,3.05741,0.0011552,0.0011552,0.0011552
66,747.937,2.53103,2.3074,3.12316,0.71301,0.71525,0.73562,0.50586,2.22407,2.01662,3.10329,0.001142,0.001142,0.001142
67,759.183,2.55495,2.34302,3.16626,0.67414,0.80303,0.77754,0.52574,2.18337,1.94832,3.03423,0.0011288,0.0011288,0.0011288
68,771.051,2.51976,2.34285,3.14236,0.66212,0.75758,0.78377,0.52964,2.2243,1.87079,3.09673,0.0011156,0.0011156,0.0011156
69,782.197,2.52151,2.29529,3.14365,0.69335,0.76515,0.78753,0.55978,2.09601,1.73081,3.03765,0.0011024,0.0011024,0.0011024
70,793.474,2.41433,2.34681,3.04045,0.68699,0.76515,0.77333,0.5481,2.20175,1.76779,3.00954,0.0010892,0.0010892,0.0010892
71,804.58,2.46121,2.36883,3.11108,0.6294,0.80303,0.72234,0.50715,2.17238,1.86001,3.05377,0.001076,0.001076,0.001076
72,815.96,2.46505,2.25886,3.06229,0.70524,0.79545,0.82296,0.58193,2.19755,1.70277,3.06963,0.0010628,0.0010628,0.0010628
73,827.524,2.51515,2.3222,3.09439,0.74651,0.71392,0.78761,0.53657,2.0874,1.76244,3.05433,0.0010496,0.0010496,0.0010496
74,838.744,2.45635,2.32253,3.08299,0.70611,0.76447,0.77079,0.53473,2.18544,1.84573,3.05572,0.0010364,0.0010364,0.0010364
75,849.993,2.42348,2.23779,3.06228,0.7373,0.71212,0.78095,0.56209,2.1424,1.82591,3.05319,0.0010232,0.0010232,0.0010232
76,862.249,2.4405,2.18287,3.06859,0.73056,0.76001,0.79706,0.5694,2.16814,1.62887,3.01137,0.00101,0.00101,0.00101
77,873.63,2.32454,2.13396,2.95009,0.73327,0.75,0.80798,0.57766,2.12804,1.73606,2.99814,0.0009968,0.0009968,0.0009968
78,884.937,2.40823,2.13946,3.04789,0.71598,0.7197,0.73416,0.52976,2.06079,1.86716,2.9787,0.0009836,0.0009836,0.0009836
79,896.19,2.37612,2.16133,3.04206,0.71588,0.78264,0.79296,0.55504,2.15716,1.79796,3.08246,0.0009704,0.0009704,0.0009704
80,907.249,2.40606,2.08994,3.01488,0.74209,0.72727,0.82079,0.56655,2.16504,1.6755,3.01045,0.0009572,0.0009572,0.0009572
81,918.599,2.32024,2.13434,2.97382,0.68988,0.7803,0.81581,0.55897,2.14409,1.73925,2.98727,0.000944,0.000944,0.000944
82,930.029,2.27973,2.11655,2.99472,0.61941,0.81378,0.78398,0.55863,2.13172,1.74573,2.96461,0.0009308,0.0009308,0.0009308
83,941.235,2.32527,2.05228,2.93654,0.72287,0.7509,0.7855,0.55528,1.98736,1.75944,2.83552,0.0009176,0.0009176,0.0009176
84,952.588,2.3622,2.1113,3.0372,0.66626,0.80303,0.75758,0.53154,1.96412,1.77735,2.88023,0.0009044,0.0009044,0.0009044
85,963.651,2.30509,2.11618,2.95978,0.69998,0.81818,0.78645,0.55095,2.00342,1.63487,2.96079,0.0008912,0.0008912,0.0008912
86,975.182,2.31719,2.04433,2.9392,0.75484,0.76977,0.79985,0.56825,1.93249,1.70353,2.89217,0.000878,0.000878,0.000878
87,986.778,2.26956,2.00163,2.89821,0.7092,0.78788,0.78892,0.57077,2.03044,1.65238,2.90328,0.0008648,0.0008648,0.0008648
88,998.088,2.35449,2.05591,2.94666,0.77341,0.82746,0.85583,0.60411,1.93407,1.54365,2.85036,0.0008516,0.0008516,0.0008516
89,1009.32,2.30054,2.05193,2.95815,0.76427,0.72727,0.76632,0.55909,1.94933,1.62877,2.88256,0.0008384,0.0008384,0.0008384
90,1020.94,2.28983,2.02335,2.99026,0.71269,0.7803,0.78426,0.55175,2.07218,1.75338,2.99739,0.0008252,0.0008252,0.0008252
91,1032.21,2.29582,2.05473,2.91794,0.8055,0.75758,0.8435,0.6064,1.95295,1.54545,2.9071,0.000812,0.000812,0.000812
92,1043.88,2.28543,2.04607,2.96477,0.8553,0.67171,0.83471,0.62098,1.90282,1.59521,2.86298,0.0007988,0.0007988,0.0007988
93,1055.92,2.27767,1.98406,2.92468,0.75193,0.7803,0.83478,0.62827,1.90432,1.58008,2.8021,0.0007856,0.0007856,0.0007856
94,1067.51,2.23895,1.91938,2.88458,0.75585,0.81061,0.80693,0.61271,1.88681,1.596,2.82618,0.0007724,0.0007724,0.0007724
95,1078.76,2.21769,1.90926,2.87435,0.74333,0.81061,0.80804,0.60345,1.81401,1.52659,2.79364,0.0007592,0.0007592,0.0007592
96,1090.05,2.21112,1.91333,2.86219,0.7484,0.77273,0.81467,0.60761,1.87806,1.51261,2.80878,0.000746,0.000746,0.000746
97,1101.27,2.20083,1.9671,2.87699,0.76276,0.77941,0.84253,0.62467,1.89408,1.47347,2.78831,0.0007328,0.0007328,0.0007328
98,1112.85,2.23247,1.93651,2.90643,0.81632,0.81818,0.85011,0.61863,1.89489,1.52462,2.86997,0.0007196,0.0007196,0.0007196
99,1124.39,2.24922,1.90792,2.88495,0.72531,0.88018,0.84511,0.63232,1.87432,1.45979,2.75394,0.0007064,0.0007064,0.0007064
100,1136.07,2.18223,1.84529,2.84781,0.77233,0.82238,0.84036,0.62676,1.90156,1.41561,2.81327,0.0006932,0.0006932,0.0006932
101,1147.52,2.18255,1.95955,2.87157,0.77448,0.83254,0.83482,0.63907,1.8558,1.43023,2.75332,0.00068,0.00068,0.00068
102,1158.89,2.19786,1.84799,2.87771,0.73816,0.83294,0.84318,0.63751,1.89364,1.41315,2.78923,0.0006668,0.0006668,0.0006668
103,1170.65,2.17112,1.80656,2.84371,0.71997,0.81818,0.78395,0.58029,1.98215,1.55202,2.85893,0.0006536,0.0006536,0.0006536
104,1182.54,2.13597,1.78172,2.76652,0.67708,0.88953,0.83013,0.64276,1.8359,1.38695,2.73386,0.0006404,0.0006404,0.0006404
105,1193.94,2.13562,1.82623,2.81063,0.79433,0.83333,0.85502,0.65076,1.88321,1.37567,2.78206,0.0006272,0.0006272,0.0006272
106,1205.14,2.13634,1.79771,2.76942,0.70911,0.90152,0.85026,0.64941,1.85419,1.32131,2.76288,0.000614,0.000614,0.000614
107,1216.79,2.14378,1.79648,2.80397,0.77487,0.7803,0.85461,0.64845,1.86279,1.33837,2.72998,0.0006008,0.0006008,0.0006008
108,1228.18,2.10029,1.72627,2.76699,0.77323,0.82661,0.85875,0.65667,1.90141,1.39795,2.78671,0.0005876,0.0005876,0.0005876
109,1239.69,2.18645,1.8286,2.84231,0.83716,0.81792,0.88656,0.68599,1.73909,1.36637,2.72845,0.0005744,0.0005744,0.0005744
110,1251.47,2.07966,1.75087,2.7618,0.81015,0.79545,0.88195,0.67482,1.89656,1.31435,2.79881,0.0005612,0.0005612,0.0005612
111,1262.53,2.11224,1.7439,2.77341,0.77761,0.81818,0.83717,0.64235,1.79761,1.49475,2.75253,0.000548,0.000548,0.000548
112,1274.26,2.10927,1.79223,2.7488,0.75744,0.92262,0.88782,0.6702,1.86747,1.26403,2.74305,0.0005348,0.0005348,0.0005348
113,1285.6,2.11871,1.79309,2.7779,0.75052,0.84091,0.84278,0.64163,1.79341,1.50291,2.71119,0.0005216,0.0005216,0.0005216
114,1297.16,2.102,1.79946,2.77688,0.8473,0.75668,0.87125,0.67108,1.81852,1.30337,2.74686,0.0005084,0.0005084,0.0005084
115,1308.33,2.09617,1.72726,2.76144,0.76587,0.86364,0.85645,0.65984,1.88125,1.319,2.78307,0.0004952,0.0004952,0.0004952
116,1319.69,2.02209,1.63158,2.71882,0.82935,0.84683,0.87363,0.68525,1.74343,1.28049,2.68472,0.000482,0.000482,0.000482
117,1331.15,2.08121,1.69078,2.71816,0.84126,0.76515,0.88989,0.69274,1.79572,1.2559,2.70498,0.0004688,0.0004688,0.0004688
118,1342.42,2.09161,1.72755,2.77058,0.81348,0.80303,0.89606,0.70051,1.78903,1.25681,2.70797,0.0004556,0.0004556,0.0004556
119,1354.07,2.04002,1.68046,2.72748,0.73993,0.8406,0.87536,0.69865,1.70308,1.27935,2.67253,0.0004424,0.0004424,0.0004424
120,1365.44,2.03994,1.73431,2.7417,0.81937,0.85911,0.89367,0.69888,1.72373,1.21379,2.63981,0.0004292,0.0004292,0.0004292
121,1377.2,2.07745,1.65182,2.71117,0.78888,0.84091,0.88228,0.68254,1.74237,1.22594,2.66133,0.000416,0.000416,0.000416
122,1388.69,1.99368,1.65603,2.67071,0.73815,0.85427,0.87797,0.69532,1.68995,1.20224,2.62885,0.0004028,0.0004028,0.0004028
123,1399.82,2.06356,1.71858,2.76078,0.77662,0.84282,0.87789,0.68722,1.7589,1.21026,2.64656,0.0003896,0.0003896,0.0003896
124,1411.44,1.98063,1.63336,2.69813,0.78509,0.86364,0.8852,0.69757,1.69809,1.18725,2.61772,0.0003764,0.0003764,0.0003764
125,1422.79,2.02609,1.7041,2.70101,0.78338,0.83333,0.86547,0.68365,1.71405,1.28221,2.64415,0.0003632,0.0003632,0.0003632
126,1434.22,1.9703,1.60265,2.64222,0.78004,0.90152,0.8937,0.69512,1.68884,1.22652,2.63278,0.00035,0.00035,0.00035
127,1445.66,1.94012,1.56898,2.66462,0.80474,0.83333,0.89244,0.70051,1.70714,1.19616,2.61309,0.0003368,0.0003368,0.0003368
128,1457.54,2.03294,1.63036,2.67401,0.77363,0.82853,0.88351,0.70226,1.68204,1.20359,2.61363,0.0003236,0.0003236,0.0003236
129,1468.79,1.98677,1.64791,2.6875,0.82177,0.83834,0.90435,0.71329,1.73335,1.19221,2.61701,0.0003104,0.0003104,0.0003104
130,1480.26,1.97515,1.62133,2.69124,0.82846,0.7803,0.90113,0.71743,1.68794,1.17664,2.61653,0.0002972,0.0002972,0.0002972
131,1491.74,1.90671,1.51595,2.60998,0.80315,0.87121,0.90164,0.71467,1.70413,1.16882,2.6545,0.000284,0.000284,0.000284
132,1503.3,1.901,1.54274,2.62255,0.83104,0.84848,0.89837,0.7148,1.63613,1.18569,2.58493,0.0002708,0.0002708,0.0002708
133,1514.63,2.00264,1.60138,2.7069,0.76584,0.86721,0.8792,0.69728,1.67264,1.28213,2.63641,0.0002576,0.0002576,0.0002576
134,1525.92,1.92855,1.61194,2.64772,0.83312,0.83204,0.89189,0.70384,1.66492,1.25701,2.62854,0.0002444,0.0002444,0.0002444
135,1536.88,1.91915,1.57537,2.62428,0.78549,0.83333,0.90346,0.71977,1.61495,1.21253,2.58379,0.0002312,0.0002312,0.0002312
136,1548.23,1.92554,1.59404,2.61075,0.83096,0.79545,0.90241,0.72015,1.66611,1.19559,2.62803,0.000218,0.000218,0.000218
137,1559.65,1.94202,1.62469,2.64643,0.81543,0.83333,0.90333,0.72596,1.62139,1.16332,2.59071,0.0002048,0.0002048,0.0002048
138,1571.17,1.85133,1.50215,2.5655,0.79398,0.84669,0.89846,0.72155,1.63764,1.14769,2.59212,0.0001916,0.0001916,0.0001916
139,1582.85,1.84967,1.53813,2.58957,0.86165,0.8021,0.90432,0.71228,1.6767,1.14595,2.61589,0.0001784,0.0001784,0.0001784
140,1594.67,1.86471,1.53213,2.58179,0.86428,0.77188,0.90489,0.72035,1.61504,1.12972,2.57179,0.0001652,0.0001652,0.0001652
141,1608.81,1.6457,1.19159,2.44503,0.88099,0.78512,0.91556,0.72877,1.63052,1.09717,2.58905,0.000152,0.000152,0.000152
142,1619.89,1.62839,1.12189,2.46607,0.73695,0.91667,0.90015,0.71057,1.58167,1.11638,2.55793,0.0001388,0.0001388,0.0001388
143,1630.93,1.61799,1.15433,2.44408,0.78981,0.87879,0.90314,0.7234,1.5947,1.11649,2.57511,0.0001256,0.0001256,0.0001256
144,1641.93,1.5877,1.10695,2.41982,0.83207,0.84848,0.91033,0.72473,1.60345,1.10137,2.57131,0.0001124,0.0001124,0.0001124
145,1652.97,1.578,1.05888,2.39645,0.80685,0.84091,0.89254,0.71622,1.57363,1.14154,2.58122,9.92e-05,9.92e-05,9.92e-05
146,1664.23,1.55791,1.02929,2.37138,0.78616,0.86364,0.89185,0.71371,1.58947,1.13541,2.5799,8.6e-05,8.6e-05,8.6e-05
147,1675.14,1.56111,1.06124,2.41382,0.75604,0.88636,0.88765,0.71519,1.55316,1.14751,2.55542,7.28e-05,7.28e-05,7.28e-05
148,1685.68,1.5504,1.06321,2.38735,0.81767,0.86364,0.90678,0.72964,1.57235,1.10095,2.54439,5.96e-05,5.96e-05,5.96e-05
149,1696.45,1.51538,1.07546,2.36846,0.76405,0.88313,0.90311,0.72975,1.54339,1.114,2.53821,4.64e-05,4.64e-05,4.64e-05
150,1707.17,1.48239,1.00332,2.32893,0.7901,0.88636,0.91208,0.73395,1.54364,1.09229,2.53387,3.32e-05,3.32e-05,3.32e-05
