epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,518.677,1.43088,1.37421,1.75145,0.79723,0.67424,0.74458,0.44599,1.40273,1.29089,1.86974,0.001406,0.001406,0.001406
47,529.596,1.45996,1.37837,1.78659,0.77702,0.72727,0.80045,0.53275,1.25928,1.21018,1.72863,0.0013928,0.0013928,0.0013928
48,540.879,1.35212,1.21835,1.66626,0.7809,0.75604,0.83102,0.53701,1.33572,1.16818,1.77163,0.0013796,0.0013796,0.0013796
49,552.307,1.38289,1.28997,1.69705,0.83582,0.73485,0.83247,0.54941,1.22247,1.1812,1.73351,0.0013664,0.0013664,0.0013664
50,563.713,1.42888,1.29459,1.73258,0.75444,0.79139,0.83472,0.53872,1.24145,1.17268,1.75124,0.0013532,0.0013532,0.0013532
51,574.985,1.36277,1.24731,1.68896,0.78396,0.81061,0.84066,0.5684,1.25714,1.09671,1.74931,0.00134,0.00134,0.00134
52,586.404,1.35318,1.26124,1.68419,0.79972,0.78652,0.83743,0.55948,1.19659,1.0885,1.69654,0.0013268,0.0013268,0.0013268
53,597.449,1.37085,1.30971,1.6916,0.74878,0.85807,0.83478,0.53469,1.18483,1.10332,1.68702,0.0013136,0.0013136,0.0013136
54,608.674,1.33566,1.22922,1.65097,0.76944,0.74242,0.79861,0.54983,1.2094,1.16099,1.7009,0.0013004,0.0013004,0.0013004
55,619.962,1.36054,1.21614,1.68839,0.78373,0.79617,0.83404,0.56354,1.23744,1.08166,1.73414,0.0012872,0.0012872,0.0012872
56,631.348,1.37986,1.2843,1.68626,0.75457,0.79192,0.85238,0.56484,1.25089,1.14781,1.67068,0.001274,0.001274,0.001274
57,642.842,1.33948,1.21995,1.66326,0.82222,0.77084,0.85321,0.57802,1.20311,1.12026,1.6635,0.0012608,0.0012608,0.0012608
58,653.983,1.37618,1.24099,1.68965,0.86424,0.77162,0.88639,0.61781,1.11329,0.99199,1.62224,0.0012476,0.0012476,0.0012476
59,665.119,1.3352,1.21855,1.66467,0.82616,0.70455,0.84137,0.57461,1.17698,1.15013,1.6821,0.0012344,0.0012344,0.0012344
60,676.475,1.3111,1.17156,1.63917,0.8158,0.81818,0.8708,0.58393,1.20185,1.01194,1.70404,0.0012212,0.0012212,0.0012212
61,687.68,1.32818,1.13857,1.64692,0.82271,0.78788,0.87952,0.61401,1.15019,0.98902,1.62053,0.001208,0.001208,0.001208
62,698.818,1.31044,1.18791,1.63304,0.82365,0.75,0.8371,0.58,1.12081,1.07356,1.59155,0.0011948,0.0011948,0.0011948
63,710.212,1.2827,1.15827,1.61229,0.78893,0.79285,0.87105,0.59266,1.1834,1.0135,1.64664,0.0011816,0.0011816,0.0011816
64,721.569,1.25686,1.15041,1.60138,0.78019,0.85606,0.88024,0.61292,1.12985,0.96393,1.63707,0.0011684,0.0011684,0.0011684
65,732.649,1.27224,1.15472,1.60117,0.8307,0.7806,0.88065,0.62041,1.12915,0.97101,1.62824,0.0011552,0.0011552,0.0011552
66,744.215,1.26368,1.14131,1.60694,0.82463,0.78372,0.8706,0.6164,1.12737,1.00688,1.60142,0.001142,0.001142,0.001142
67,755.441,1.27276,1.11438,1.6022,0.82987,0.7803,0.87286,0.61781,1.12603,0.94077,1.58495,0.0011288,0.0011288,0.0011288
68,767.263,1.2912,1.15642,1.63099,0.86665,0.73854,0.88281,0.62358,1.09992,1.03934,1.56708,0.0011156,0.0011156,0.0011156
69,778.74,1.291,1.12172,1.6367,0.79539,0.81818,0.86039,0.60353,1.14575,1.01118,1.63312,0.0011024,0.0011024,0.0011024
70,790.082,1.27481,1.15616,1.59811,0.75567,0.84352,0.89281,0.61743,1.09154,0.95266,1.58769,0.0010892,0.0010892,0.0010892
71,801.163,1.27195,1.13894,1.61925,0.78947,0.75,0.8471,0.59476,1.10623,1.02475,1.60549,0.001076,0.001076,0.001076
72,812.321,1.22555,1.10773,1.54523,0.84295,0.81328,0.89809,0.62345,1.07991,0.95519,1.56722,0.0010628,0.0010628,0.0010628
73,823.781,1.29215,1.14409,1.59491,0.82878,0.79545,0.89018,0.63829,1.05403,0.93122,1.54527,0.0010496,0.0010496,0.0010496
74,834.835,1.24648,1.12194,1.58433,0.77452,0.87879,0.90637,0.64069,1.0794,0.89399,1.57091,0.0010364,0.0010364,0.0010364
75,845.93,1.23544,1.08846,1.58561,0.87957,0.79545,0.90443,0.62266,1.14206,0.95139,1.64632,0.0010232,0.0010232,0.0010232
76,857.68,1.25278,1.05222,1.58281,0.77278,0.82448,0.87624,0.61049,1.1134,0.95766,1.62336,0.00101,0.00101,0.00101
77,868.737,1.19202,1.04868,1.53442,0.89791,0.79545,0.9214,0.66579,1.0673,0.85716,1.52247,0.0009968,0.0009968,0.0009968
78,880.105,1.23119,1.05393,1.56686,0.78671,0.84091,0.88595,0.60577,1.14273,0.95627,1.65066,0.0009836,0.0009836,0.0009836
79,891.13,1.19748,1.05282,1.55471,0.74529,0.85606,0.89227,0.63979,1.07504,0.96352,1.56756,0.0009704,0.0009704,0.0009704
80,902.149,1.21692,1.01459,1.5466,0.88016,0.77897,0.90017,0.64384,1.05784,0.91145,1.54235,0.0009572,0.0009572,0.0009572
81,913.373,1.19101,1.05129,1.52881,0.75186,0.9182,0.90162,0.64998,1.0436,0.9008,1.52904,0.000944,0.000944,0.000944
82,924.648,1.18393,1.06161,1.54669,0.76305,0.87121,0.90837,0.65098,1.07651,0.89725,1.56654,0.0009308,0.0009308,0.0009308
83,935.721,1.20277,1.02194,1.52545,0.86542,0.86364,0.92943,0.67516,1.04316,0.85092,1.51044,0.0009176,0.0009176,0.0009176
84,946.986,1.20625,1.02679,1.55752,0.8034,0.83587,0.86359,0.63807,1.01835,0.98137,1.49451,0.0009044,0.0009044,0.0009044
85,957.811,1.18392,1.0388,1.53193,0.86168,0.84091,0.92406,0.66804,1.02363,0.85512,1.51548,0.0008912,0.0008912,0.0008912
86,969.103,1.17535,1.01424,1.50397,0.89105,0.80552,0.90964,0.65665,1.04996,0.86669,1.52893,0.000878,0.000878,0.000878
87,980.638,1.15721,0.97834,1.49114,0.85776,0.86364,0.92489,0.64534,1.08531,0.84131,1.53933,0.0008648,0.0008648,0.0008648
88,991.823,1.1965,1.0241,1.52977,0.85781,0.89394,0.93072,0.65602,1.04273,0.83015,1.52397,0.0008516,0.0008516,0.0008516
89,1002.96,1.15231,1.00833,1.51223,0.82302,0.7803,0.8911,0.62565,1.02392,0.91194,1.51738,0.0008384,0.0008384,0.0008384
90,1014.08,1.16458,0.9955,1.52638,0.8067,0.85606,0.90405,0.67292,0.98594,0.84288,1.4795,0.0008252,0.0008252,0.0008252
91,1025.23,1.15214,1.00556,1.48353,0.88222,0.79448,0.91022,0.67792,0.93786,0.81896,1.43891,0.000812,0.000812,0.000812
92,1036.79,1.18278,0.99452,1.52687,0.88237,0.79545,0.91047,0.65887,1.00739,0.84488,1.49335,0.0007988,0.0007988,0.0007988
93,1048.3,1.16371,0.97611,1.50215,0.84529,0.82786,0.91203,0.66416,1.00648,0.82594,1.49702,0.0007856,0.0007856,0.0007856
94,1059.46,1.15019,0.95758,1.47797,0.88017,0.77901,0.92544,0.6957,0.94934,0.79942,1.43465,0.0007724,0.0007724,0.0007724
95,1070.62,1.14252,0.94047,1.47131,0.83476,0.87879,0.91571,0.66935,1.02356,0.79162,1.50251,0.0007592,0.0007592,0.0007592
96,1081.72,1.14445,0.9738,1.48435,0.87666,0.81061,0.92987,0.68209,0.9934,0.80777,1.49285,0.000746,0.000746,0.000746
97,1092.78,1.13016,0.9838,1.47749,0.84863,0.87879,0.91957,0.66956,0.99899,0.79155,1.49764,0.0007328,0.0007328,0.0007328
98,1104.09,1.1654,0.98963,1.5128,0.83606,0.84995,0.90954,0.66751,0.97607,0.81787,1.46611,0.0007196,0.0007196,0.0007196
99,1115.16,1.12275,0.95058,1.47441,0.86294,0.84091,0.92735,0.6851,0.97466,0.79099,1.48419,0.0007064,0.0007064,0.0007064
100,1126.56,1.12002,0.93517,1.46807,0.83924,0.90961,0.94571,0.69178,1.02902,0.74918,1.48296,0.0006932,0.0006932,0.0006932
101,1137.59,1.1507,0.96243,1.48179,0.82031,0.89394,0.93282,0.70595,0.97089,0.77341,1.45254,0.00068,0.00068,0.00068
102,1148.84,1.12512,0.91716,1.47214,0.82027,0.87121,0.93286,0.70385,0.94415,0.79411,1.43655,0.0006668,0.0006668,0.0006668
103,1160.18,1.08814,0.926,1.44504,0.80582,0.89394,0.92598,0.68982,1.00514,0.76224,1.4831,0.0006536,0.0006536,0.0006536
104,1171.82,1.0888,0.89793,1.42596,0.85571,0.89855,0.9497,0.71271,0.97655,0.73454,1.43735,0.0006404,0.0006404,0.0006404
105,1182.95,1.08125,0.88495,1.43913,0.89016,0.85959,0.94327,0.71195,0.9512,0.74254,1.44066,0.0006272,0.0006272,0.0006272
106,1193.99,1.11717,0.9125,1.43649,0.84897,0.85168,0.92455,0.6915,0.96447,0.80161,1.42412,0.000614,0.000614,0.000614
107,1205.18,1.10094,0.89782,1.44726,0.86705,0.93182,0.95913,0.70487,0.99109,0.74163,1.45737,0.0006008,0.0006008,0.0006008
108,1216.24,1.10106,0.87334,1.44056,0.81885,0.92424,0.94169,0.68105,1.00413,0.77726,1.47579,0.0005876,0.0005876,0.0005876
109,1227.2,1.12692,0.89754,1.47166,0.86456,0.88636,0.94452,0.71975,0.93091,0.74452,1.42936,0.0005744,0.0005744,0.0005744
110,1238.69,1.07979,0.89028,1.43055,0.85783,0.91667,0.94751,0.71799,0.93806,0.73103,1.45302,0.0005612,0.0005612,0.0005612
111,1249.6,1.08923,0.87642,1.43064,0.92028,0.82576,0.93169,0.68816,0.94074,0.74111,1.46544,0.000548,0.000548,0.000548
112,1260.78,1.08023,0.89777,1.41889,0.83604,0.93939,0.95777,0.7171,0.97527,0.71758,1.42246,0.0005348,0.0005348,0.0005348
113,1271.88,1.09106,0.88692,1.43492,0.90529,0.86893,0.94881,0.71616,0.93883,0.71361,1.43567,0.0005216,0.0005216,0.0005216
114,1283.06,1.08411,0.88042,1.44251,0.87978,0.86364,0.95163,0.73045,0.91012,0.67941,1.42132,0.0005084,0.0005084,0.0005084
115,1293.98,1.07127,0.87113,1.42672,0.89638,0.85199,0.93808,0.71023,0.95218,0.72997,1.4538,0.0004952,0.0004952,0.0004952
116,1304.98,1.0553,0.83271,1.40907,0.86173,0.8971,0.94959,0.71449,0.97138,0.719,1.44504,0.000482,0.000482,0.000482
117,1316.17,1.0725,0.84714,1.406,0.90623,0.84091,0.95051,0.72615,0.94506,0.69592,1.42874,0.0004688,0.0004688,0.0004688
118,1327.21,1.09102,0.851,1.44288,0.889,0.84942,0.94332,0.71289,0.97752,0.70876,1.44246,0.0004556,0.0004556,0.0004556
119,1338.53,1.05794,0.85585,1.40002,0.85751,0.90152,0.94357,0.71944,0.91382,0.69267,1.40662,0.0004424,0.0004424,0.0004424
120,1349.65,1.06093,0.87132,1.42614,0.90388,0.85489,0.94732,0.73266,0.92282,0.69346,1.41575,0.0004292,0.0004292,0.0004292
121,1361.05,1.06996,0.84262,1.4056,0.86875,0.88636,0.93879,0.71511,0.92074,0.71433,1.41453,0.000416,0.000416,0.000416
122,1372.23,1.03613,0.84432,1.38443,0.88319,0.91644,0.96151,0.74867,0.90593,0.65722,1.4073,0.0004028,0.0004028,0.0004028
123,1383.17,1.06993,0.85761,1.4313,0.90444,0.88636,0.96091,0.72201,0.96244,0.67644,1.42831,0.0003896,0.0003896,0.0003896
124,1394.54,1.03887,0.81603,1.40023,0.90496,0.89394,0.95473,0.7322,0.91218,0.67878,1.41384,0.0003764,0.0003764,0.0003764
125,1405.41,1.03607,0.85466,1.39228,0.89848,0.87165,0.9492,0.73801,0.88951,0.68157,1.39972,0.0003632,0.0003632,0.0003632
126,1416.54,1.02333,0.81026,1.36346,0.87589,0.90909,0.95494,0.73266,0.91259,0.67192,1.41151,0.00035,0.00035,0.00035
127,1427.84,1.02409,0.79243,1.38186,0.90008,0.88716,0.96295,0.74479,0.89682,0.64416,1.39656,0.0003368,0.0003368,0.0003368
128,1439.81,1.05708,0.82292,1.39249,0.88835,0.87879,0.95351,0.73416,0.91195,0.67157,1.39228,0.0003236,0.0003236,0.0003236
129,1450.89,1.02617,0.84725,1.37597,0.91556,0.90362,0.9661,0.74845,0.88351,0.68067,1.36081,0.0003104,0.0003104,0.0003104
130,1462.07,1.02727,0.81744,1.40091,0.92052,0.88636,0.967,0.74,0.90393,0.65334,1.38503,0.0002972,0.0002972,0.0002972
131,1473.14,0.98675,0.78127,1.36027,0.91995,0.88636,0.96307,0.74693,0.88494,0.66733,1.38074,0.000284,0.000284,0.000284
132,1484.41,0.98428,0.81505,1.36166,0.89785,0.87879,0.96242,0.7562,0.87378,0.62793,1.37739,0.0002708,0.0002708,0.0002708
133,1495.42,1.02663,0.78802,1.38792,0.85699,0.92424,0.96055,0.74714,0.88163,0.62954,1.35964,0.0002576,0.0002576,0.0002576
134,1506.57,1.02878,0.83057,1.38014,0.90065,0.8928,0.96294,0.75546,0.87007,0.63999,1.36998,0.0002444,0.0002444,0.0002444
135,1517.37,0.98689,0.79161,1.3586,0.9148,0.89472,0.96915,0.75608,0.87677,0.64328,1.36394,0.0002312,0.0002312,0.0002312
136,1528.34,0.98966,0.80067,1.34221,0.92812,0.88035,0.96967,0.76889,0.8749,0.62533,1.3629,0.000218,0.000218,0.000218
137,1539.59,1.00633,0.80798,1.3693,0.87084,0.91942,0.96717,0.76484,0.87172,0.62477,1.36223,0.0002048,0.0002048,0.0002048
138,1550.69,0.9753,0.77575,1.34819,0.86385,0.93939,0.96885,0.76153,0.86423,0.63374,1.33909,0.0001916,0.0001916,0.0001916
139,1562.27,0.97139,0.775,1.35647,0.88808,0.93182,0.97095,0.76922,0.85767,0.63307,1.34838,0.0001784,0.0001784,0.0001784
140,1574.06,0.97386,0.7777,1.35067,0.8848,0.931,0.96861,0.76556,0.86638,0.62584,1.36567,0.0001652,0.0001652,0.0001652
141,1587.69,0.87308,0.66093,1.29406,0.93192,0.91667,0.97057,0.75036,0.90282,0.62438,1.38227,0.000152,0.000152,0.000152
142,1598.27,0.88735,0.63468,1.30546,0.92177,0.89271,0.95909,0.74258,0.88037,0.65435,1.38138,0.0001388,0.0001388,0.0001388
143,1608.67,0.86752,0.63976,1.28482,0.90703,0.91667,0.96748,0.75709,0.87653,0.63662,1.3809,0.0001256,0.0001256,0.0001256
144,1619.37,0.84379,0.63251,1.27299,0.91871,0.90152,0.9692,0.75993,0.89082,0.62364,1.39002,0.0001124,0.0001124,0.0001124
145,1629.74,0.8445,0.60509,1.27556,0.92342,0.90152,0.97007,0.76227,0.84888,0.6219,1.36588,9.92e-05,9.92e-05,9.92e-05
146,1640.44,0.84387,0.60217,1.28232,0.94361,0.92424,0.97336,0.76369,0.86378,0.60687,1.37999,8.6e-05,8.6e-05,8.6e-05
147,1650.74,0.84297,0.61251,1.27702,0.94524,0.91548,0.97291,0.76635,0.85836,0.60433,1.37892,7.28e-05,7.28e-05,7.28e-05
148,1660.93,0.82476,0.59801,1.25068,0.94539,0.91801,0.97495,0.76709,0.86427,0.60338,1.37102,5.96e-05,5.96e-05,5.96e-05
149,1671.22,0.82251,0.61139,1.2621,0.92929,0.91667,0.97404,0.76947,0.84821,0.60762,1.36268,4.64e-05,4.64e-05,4.64e-05
150,1681.62,0.81741,0.58626,1.23472,0.93836,0.92267,0.97623,0.77117,0.84758,0.60369,1.35617,3.32e-05,3.32e-05,3.32e-05
